,title,time,url
7505,Raptors Use Balanced Scoring To Top Wizards In Game 1,"April 14, 2018",http://global.nba.com/news/raptors-use-balanced-scoring-to-top-wizards-in-game-1/
7506,Klay Scores 27 As Warriors Defeat Spurs To Take Series Lead,"April 14, 2018",http://global.nba.com/news/klay-scores-27-as-warriors-defeat-spurs-to-take-series-lead/
7507,Ties broken for order of selection in NBA Draft 2018,"April 13, 2018",http://global.nba.com/news/ties-broken-for-order-of-selection-in-nba-draft-2018/
7508,Series preview: Portland Trail Blazers (3) vs. New Orleans Pelicans (6),"April 13, 2018",http://global.nba.com/news/series-preview-portland-trail-blazers-3-vs-new-orleans-pelicans-6/
7509,"Series preview: Surging, spry Sixers aim to shut down hard-working Heat","April 13, 2018",http://global.nba.com/news/series-preview-surging-spry-sixers-aim-to-shut-down-hard-working-heat/
7510,Series preview: East-leading Raptors face Wizards,"April 13, 2018",http://global.nba.com/news/series-preview-east-leading-raptors-face-talented-yet-inconsistent-wizards/
7511,Numbers preview: Golden State Warriors (2) vs. San Antonio Spurs (7),"April 13, 2018",http://global.nba.com/news/numbers-preview-golden-state-warriors-2-vs-san-antonio-spurs-7/
7512,Hornets relieve Steve Clifford of coaching duties,"April 13, 2018",http://global.nba.com/news/hornets-relieve-steve-clifford-of-coaching-duties/
7513,Report: Stephen Curry targeting return in Western Conference semifinals,"April 13, 2018",http://global.nba.com/news/report-stephen-curry-targeting-return-in-western-conference-semifinals/
7514,Coach Brett Brown Says Joel Embiid ‘Will Not Play’ In Game 1 Vs. Heat,"April 13, 2018",http://global.nba.com/news/coach-brett-brown-says-joel-embiid-will-not-play-in-game-1-vs-miami-heat/
7515,Harden Tops Final MVP Ladder of the Year,"April 13, 2018",http://global.nba.com/news/harden-tops-final-mvp-ladder-of-the-year/
7516,"James, Davis Named Kia NBA Players of the Month","April 12, 2018",http://global.nba.com/news/james-davis-named-kia-nba-players-of-the-month/
7517,Simmons and Mitchell Named Kia NBA Rookies of the Month,"April 12, 2018",http://global.nba.com/news/simmons-and-mitchell-named-kia-nba-rookies-of-the-month/
7518,2018 Playoffs to feature record 62 international players from 33 countries,"April 12, 2018",http://global.nba.com/news/2018-playoffs-to-feature-record-62-international-players-from-33-countries/
7519,"After record-breaking season, Rockets launch into drive for championship","April 12, 2018",http://global.nba.com/news/after-record-breaking-season-rockets-launch-into-drive-for-championship/
7520,Blogtable: First-time playoff performer you’re most eager to see?,"April 12, 2018",http://global.nba.com/news/blogtable-first-time-playoff-performer-youre-most-eager-to-see/
7521,"Series preview: Defense could decide showdown between Bucks, Celtics","April 12, 2018",http://global.nba.com/news/series-preview-defense-could-decide-showdown-between-bucks-celtics/
7522,NBA breaks all-time attendance record for fourth straight year with more than 22 million fans,"April 12, 2018",http://global.nba.com/news/nba-breaks-all-time-attendance-record-for-fourth-straight-year-with-more-than-22-million-fans/
7523,Series preview: Super-charged Rockets want to wipe out Wolves quickly,"April 12, 2018",http://global.nba.com/news/series-preview-super-charged-rockets-want-to-wipe-out-wolves-quickly/
7524,Reasons for hope for every non-playoff team in NBA this season,"April 12, 2018",http://global.nba.com/news/reasons-for-hope-for-every-non-playoff-team-in-nba-this-season/
7525,Orlando Magic dismiss coach Frank Vogel,"April 12, 2018",http://global.nba.com/news/orlando-magic-dismiss-coach-frank-vogel/
7526,Series preview: Superstar guards take center stage in Thunder vs. Jazz series,"April 12, 2018",http://global.nba.com/news/series-preview-superstar-guards-take-center-stage-in-thunder-vs-jazz-series/
7527,"Butler, KAT lead T-Wolves past Nuggets in OT to clinch playoff spot","April 12, 2018",http://global.nba.com/news/butler-towns-lead-t-wolves-past-nuggets-in-ot-to-playoffs/
7528,First Round Playoff Matchups Are Set,"April 12, 2018",http://global.nba.com/news/first-round-playoff-matchups-are-set/
7529,Trail Blazers claim No. 3 seed with 102-93 win over Jazz,"April 12, 2018",http://global.nba.com/news/trail-blazers-claim-no-3-seed-with-102-93-win-over-jazz/
7530,"George, Westbrook lead Thunder past Grizzlies 137-123","April 11, 2018",http://global.nba.com/news/george-westbrook-lead-thunder-past-grizzlies-137-123/
7531,"Davis, Rondo power Pelicans past Spurs, 122-98","April 11, 2018",http://global.nba.com/news/davis-rondo-power-pelicans-past-spurs-122-98/
7532,"76ers win 16th straight, earn 3 seed in romp over Bucks","April 11, 2018",http://global.nba.com/news/76ers-win-16th-straight-earn-3-seed-in-romp-over-bucks/
7533,Russ ensures averaging a triple-double after grabbing 16 rebounds,"April 11, 2018",http://global.nba.com/news/russ-ensures-averaging-a-triple-double-after-grabbing-16-rebounds/
7534,"Jazz, Trail Blazers vie for No. 3 seed in West","April 11, 2018",http://global.nba.com/news/jazz-trail-blazers-vie-for-no-3-seed-in-west/
7535,Thunder go for important win vs. Grizzlies,"April 11, 2018",http://global.nba.com/news/thunder-go-for-important-win-vs-grizzlies/
7536,"Spurs, Pelicans jockeying for playoff positioning","April 11, 2018",http://global.nba.com/news/spurs-pelicans-jockeying-for-playoff-positioning/
7537,"76ers set sights on No. 3 seed, Bucks","April 11, 2018",http://global.nba.com/news/76ers-set-sights-on-no-3-seed-bucks/
7538,Wizards play for playoff positioning against Magic,"April 11, 2018",http://global.nba.com/news/wizards-play-for-playoff-positioning-against-magic/
7539,Raptors-Heat finale could be playoff preview,"April 11, 2018",http://global.nba.com/news/raptors-heat-finale-could-be-playoff-preview/
7540,Cavaliers face Knicks with No. 3 seed within reach,"April 11, 2018",http://global.nba.com/news/cavaliers-face-knicks-with-no-3-seed-within-reach/
7541,"Philadelphia 76ers peaking as playoffs approach, but are they too young to be taken seriously?","April 11, 2018",http://global.nba.com/news/philadelphia-76ers-peaking-as-playoffs-approach-but-are-they-too-young-to-be-taken-seriously/
7542,New York Knicks dismiss coach Jeff Hornacek,"April 11, 2018",http://global.nba.com/news/new-york-knicks-dismiss-coach-jeff-hornacek/
7543,How Tuesday’s games affected 2018 NBA playoff chase,"April 11, 2018",http://global.nba.com/news/how-tuesdays-games-affected-2018-nba-playoff-chase/
7544,"Nuggets, Timberwolves battle for final playoff spot","April 11, 2018",http://global.nba.com/news/nuggets-timberwolves-battle-for-final-playoff-spot/
7545,"Paul, Harden pace offense as Rockets defeat Lakers","April 11, 2018",http://global.nba.com/news/paul-harden-pace-offense-as-rockets-defeat-lakers/
7546,Jazz cruise to 119-79 win over Warriors,"April 11, 2018",http://global.nba.com/news/jazz-cruise-to-119-79-win-over-warriors/
7547,Alec Peters scores career-high 36 points to lead Suns over Mavericks,"April 10, 2018",http://global.nba.com/news/alec-peters-scores-career-high-36-points-to-lead-suns-over-mavericks/
7548,Wall’s 29 points and 12 assists propel Wizards past Celtics,"April 10, 2018",http://global.nba.com/news/walls-29-points-and-12-assists-propel-wizards-past-celtics/
7549,76ers Set Team Record With 15th Straight Win,"April 10, 2018",http://global.nba.com/news/76ers-set-team-record-with-15th-straight-win/
7550,Hornets take advantage of resting Pacers,"April 10, 2018",http://global.nba.com/news/hornets-take-advantage-of-resting-pacers/
7551,Pacers finish regular season at home with Hornets,"April 10, 2018",http://global.nba.com/news/pacers-finish-regular-season-at-home-with-hornets/
7552,Much at stake for Jazz vs. Warriors,"April 10, 2018",http://global.nba.com/news/much-at-stake-for-jazz-vs-warriors/
7553,Wizards hope to improve position vs. Celtics,"April 10, 2018",http://global.nba.com/news/wizards-hope-to-improve-position-vs-celtics/
7554,NBA Playoff Scenarios Entering Tuesday’s Games,"April 10, 2018",http://global.nba.com/news/nba-playoff-scenarios-entering-tuesdays-games/
7555,Pat Riley says LeBron James ‘did the right thing’ when he left Miami Heat,"April 10, 2018",http://global.nba.com/news/pat-riley-says-lebron-james-did-the-right-thing-when-he-left-miami-heat/
7556,Russell Westbrook has chance to average triple-double for second straight season,"April 10, 2018",http://global.nba.com/news/russell-westbrook-has-chance-to-average-triple-double-for-second-straight-season/
7557,How Monday’s games affected 2018 NBA Playoff chase,"April 10, 2018",http://global.nba.com/news/how-mondays-games-affected-2018-nba-playoff-chase/
7558,Pelicans beat Clippers 113-100 to clinch playoff berth,"April 10, 2018",http://global.nba.com/news/pelicans-beat-clippers-113-100-to-clinch-playoff-berth/
7559,Nuggets beat Trail Blazers 88-82 for 6th straight win,"April 9, 2018",http://global.nba.com/news/nuggets-beat-trail-blazers-88-82-for-6th-straight-win/
7560,"Gay, Ginobili lead Spurs over Kings to clinch playoff berth","April 9, 2018",http://global.nba.com/news/gay-ginobili-lead-spurs-over-kings-to-clinch-playoff-berth/
7561,"Towns helps T-wolves top Grizzlies 113-94, closer to clinch","April 9, 2018",http://global.nba.com/news/towns-helps-t-wolves-top-grizzlies-113-94-closer-to-clinch/
7562,"James, Love lead Cavs past Knicks to 50th win, Central title","April 9, 2018",http://global.nba.com/news/james-love-lead-cavs-past-knicks-to-50th-win-central-title/
7563,"Thunder clinch: OKC runs past Miami, 115-93","April 9, 2018",http://global.nba.com/news/thunder-clinch-oklahoma-city-runs-past-miami-115-93/
7564,Raptors hold off Pistons 108-98,"April 9, 2018",http://global.nba.com/news/raptors-hold-off-pistons-108-98/
7565,"Pelicans must win vs. Clippers, who are out of playoffs","April 9, 2018",http://global.nba.com/news/pelicans-must-win-vs-clippers-who-are-out-of-playoffs/
7566,Spurs look to lock up playoff spot against Kings,"April 9, 2018",http://global.nba.com/news/spurs-look-to-lock-up-playoff-spot-against-kings/
7567,NBA Playoff scenarios entering Monday’s games,"April 9, 2018",http://global.nba.com/news/nba-playoff-scenarios-entering-mondays-games/
7568,"Blazers, Nuggets meet in pivotal game for both teams","April 9, 2018",http://global.nba.com/news/blazers-nuggets-meet-in-pivotal-game-for-both-teams/
7569,Thunder look to clinch playoff spot with win in Miami,"April 9, 2018",http://global.nba.com/news/thunder-look-to-clinch-playoff-spot-with-win-in-miami/
7570,"LeBron, Cavs continue playoff push at MSG","April 9, 2018",http://global.nba.com/news/lebron-cavs-continue-playoff-push-at-msg/
7571,Eight Playoff storylines may silence talk (for a bit) of another Finals rematch,"April 9, 2018",http://global.nba.com/news/eight-playoff-storylines-may-silence-talk-for-a-bit-of-another-finals-rematch/
7572,Stephen Curry on MCL rehab: ‘I haven’t had any setbacks’,"April 9, 2018",http://global.nba.com/news/stephen-curry-on-mcl-rehab-i-havent-had-any-setbacks/
7573,Kerr to Warriors: “We’ve got to defend”,"April 9, 2018",http://global.nba.com/news/kerr-to-warriors-weve-got-to-defend/
7574,Jazz clinch Playoff spot in crowded Western Conference,"April 8, 2018",http://global.nba.com/news/jazz-clinch-playoff-spot-in-crowded-western-conference/
7575,"Anunoby, Miles power Raptors past Magic 112-101","April 8, 2018",http://global.nba.com/news/anunoby-miles-power-raptors-past-magic-112-101/
7576,Hornets name Mitch Kupchak President of Basketball Operations and General Manager,"April 8, 2018",http://global.nba.com/news/report-mitch-kupchak-agrees-to-join-charlotte-hornets-as-general-manager/
7577,"Prince scores 33, Hawks beat resting Celtics, win 112-106","April 8, 2018",http://global.nba.com/news/prince-scores-33-hawks-beat-resting-celtics-win-112-106/
7578,"Sabonis scores career-high 30, Pacers beat Hornets 123-117","April 8, 2018",http://global.nba.com/news/sabonis-scores-career-high-30-pacers-beat-hornets-123-117/
7579,"76ers rout Mavericks 109-97, win 14th in row to tie team record","April 8, 2018",http://global.nba.com/news/76ers-rout-mavericks-109-97-win-14th-in-row-to-tie-team-mark/
7580,Slumping Warriors look to turn things around vs. Suns,"April 8, 2018",http://global.nba.com/news/slumping-warriors-look-to-turn-things-around-vs-suns/
7581,Surging Jazz face Lakers uncertain of fate in wild west,"April 8, 2018",http://global.nba.com/news/surging-jazz-face-lakers-uncertain-of-fate-in-wild-west/
7582,Mavs try to halt Sixers’ 13-game winning streak,"April 8, 2018",http://global.nba.com/news/mavs-try-to-halt-sixers-13-game-winning-streak/
7583,Pacers shoot for win over Hornets to stay in division title hunt,"April 8, 2018",http://global.nba.com/news/pacers-shoot-for-win-over-hornets-to-stay-in-division-title-hunt/
7584,LA Clippers miss playoffs for first time since 2011,"April 8, 2018",http://global.nba.com/news/la-clippers-miss-playoffs-for-first-time-since-2011/
7585,Spurs top Trail Blazers for 10th straight home win,"April 7, 2018",http://global.nba.com/news/spurs-top-trail-blazers-for-10th-straight-home-win/
7586,AD’s 34 points leads Pelicans past Warriors,"April 7, 2018",http://global.nba.com/news/ads-34-points-leads-pelicans-past-warriors/
7587,"Russ, PG propel Thunder over Rockets to maintain Playoff position","April 7, 2018",http://global.nba.com/news/russ-pg-propel-thunder-over-rockets-to-maintain-playoff-position/
7588,"Nets drain 24 triples, 1 shy of NBA record, to defeat Bulls","April 7, 2018",http://global.nba.com/news/nets-drain-24-triples-1-shy-of-nba-record-to-defeat-bulls/
7589,Bucks use balanced scoring to topple Knicks,"April 7, 2018",http://global.nba.com/news/bucks-use-balanced-scoring-to-topple-knicks/
7590,Nuggets eliminate Clippers with 134-115 victory,"April 7, 2018",http://global.nba.com/news/nuggets-eliminate-clippers-with-134-115-victory/
7591,Spurs face must-win vs. Blazers,"April 7, 2018",http://global.nba.com/news/spurs-face-must-win-vs-blazers/
7592,Pelicans fighting for playoff life against Warriors,"April 7, 2018",http://global.nba.com/news/pelicans-fighting-for-playoff-life-against-warriors/
7593,Rockets hope to close out Thunder,"April 7, 2018",http://global.nba.com/news/rockets-hope-to-close-out-thunder/
7594,"With Kyrie Irving out, Boston Celtics’ Brad Stevens believes in his roster for the playoffs","April 7, 2018",http://global.nba.com/news/with-kyrie-irving-out-boston-celtics-brad-stevens-believes-in-his-roster-for-the-playoffs/
7595,"Nuggets, Clippers Meet In Critical Game For Postseason Hopes","April 7, 2018",http://global.nba.com/news/nuggets-clippers-meet-in-critical-game-for-postseason-hopes/
7596,"LeBron James, Ben Simmons stage epic duel in 76ers’ win over Cavaliers","April 7, 2018",http://global.nba.com/news/lebron-james-ben-simmons-stage-epic-duel-in-76ers-win-over-cavaliers/
7597,Greg Monroe’s triple-double lifts Celtics over Bulls 111-104,"April 7, 2018",http://global.nba.com/news/greg-monroes-triple-double-lifts-celtics-over-bulls-111-104/
7598,Bogdanovic’s last-second jumper leads Kings past Grizzlies,"April 6, 2018",http://global.nba.com/news/bogdanovics-last-second-jumper-leads-kings-past-grizzlies/
7599,"Ibaka scores season-high 25, Raptors beat Pacers 92-73","April 6, 2018",http://global.nba.com/news/ibaka-scores-season-high-25-raptors-beat-pacers-92-73/
7600,"76ers hold off LeBron, Cavs 132-130 for 13th straight win","April 6, 2018",http://global.nba.com/news/76ers-hold-off-lebron-cavs-132-130-for-13th-straight-win/
7601,"Prince scores 23, Hawks hand Wizards fourth straight loss","April 6, 2018",http://global.nba.com/news/prince-scores-23-hawks-hand-wizards-fourth-straight-loss/
7602,Jackson scores 24 as Pistons beat Mavericks 113-106 in OT,"April 6, 2018",http://global.nba.com/news/jackson-scores-24-as-pistons-beat-mavericks-113-106-in-ot/
7603,"Celtics move forward without Irving, host Bulls","April 6, 2018",http://global.nba.com/news/celtics-move-forward-without-irving-host-bulls/
7604,"LeBron James, Kevin Durant, James Harden among 35 players on 2018-20 men’s national team","April 6, 2018",http://global.nba.com/news/lebron-james-kevin-durant-james-harden-among-35-players-on-2018-20-mens-national-team/
7605,Timberwolves make crucial visit to Lakers,"April 6, 2018",http://global.nba.com/news/timberwolves-make-crucial-visit-to-lakers/
7606,Pelicans battling for playoff spot as they face Suns,"April 6, 2018",http://global.nba.com/news/pelicans-battling-for-playoff-spot-as-they-face-suns/
7607,Raptors can secure top seed in East vs. Pacers,"April 6, 2018",http://global.nba.com/news/raptors-can-secure-top-seed-in-east-vs-pacers/
7608,Detroit Pistons weigh shutting down Blake Griffin for rest of season,"April 6, 2018",http://global.nba.com/news/detroit-pistons-weigh-shutting-down-blake-griffin-for-rest-of-season/
7609,"Kia MVP Ladder: Even after 15 seasons, LeBron James maintains an MVP-type pace","April 6, 2018",http://global.nba.com/news/kia-mvp-ladder-even-after-15-seasons-lebron-james-maintains-an-mvp-type-pace/
7610,"Philadelphia 76ers, Cleveland Cavaliers set for game with playoff implications","April 6, 2018",http://global.nba.com/news/philadelphia-76ers-cleveland-cavaliers-set-for-game-with-playoff-implications/
7611,Kyrie Irving’s absence provides opening for Boston Celtics’ foes in Eastern Conference playoffs,"April 6, 2018",http://global.nba.com/news/kyrie-irvings-absence-provides-opening-for-boston-celtics-foes-in-eastern-conference-playoffs/
7612,Steve Kerr calls Golden State Warriors’ 20-point loss to Indiana Pacers ’embarrassing effort’,"April 6, 2018",http://global.nba.com/news/steve-kerr-calls-golden-state-warriors-20-point-loss-to-indiana-pacers-embarrassing-effort/
7613,"Murray, Jokic lead Nuggets to crucial 100-96 win over Wolves","April 6, 2018",http://global.nba.com/news/murray-jokic-lead-nuggets-to-crucial-100-96-win-over-wolves/
7614,Jazz beat Clippers 117-95 for 4th straight victory,"April 5, 2018",http://global.nba.com/news/jazz-beat-clippers-117-95-for-4th-straight-victory/
7615,"LeBron scores 33 points, Cavs rallyin 4th quarter to stun Wizards","April 5, 2018",http://global.nba.com/news/lebron-scores-33-points-cavs-rally-in-4th-quarter-to-stun-wizards/
7616,Chris Paul’s late shot lifts Rockets over Trail Blazers,"April 5, 2018",http://global.nba.com/news/chris-pauls-late-shot-lifts-rockets-over-trail-blazers/
7617,Brooklyn’s 3-point barrage pushes Nets past Bucks,"April 5, 2018",http://global.nba.com/news/nothing-but-nets-brooklyns-3-point-barrage-beats-bucks/
7618,Pacers sweep season series vs. Warriors with 126-106 romp,"April 5, 2018",http://global.nba.com/news/pacers-sweep-season-series-vs-warriors-with-126-106-romp/
7619,Kyrie Irving to miss remainder of season and playoffs after knee surgery,"April 5, 2018",http://global.nba.com/news/kyrie-irving-to-miss-remainder-of-season-and-playoffs-after-knee-surgery/
7620,Timberwolves’ Butler not quite ready to return against Denver,"April 5, 2018",http://global.nba.com/news/timberwolves-butler-not-quite-ready-to-return-against-denver/
7621,Jazz host Clippers in key West contest,"April 5, 2018",http://global.nba.com/news/jazz-host-clippers-in-key-west-contest/
7622,Rockets take on suddenly-struggling Blazers,"April 5, 2018",http://global.nba.com/news/rockets-take-on-suddenly-struggling-blazers/
7623,Lue returns as Cavaliers host Wizards,"April 5, 2018",http://global.nba.com/news/lue-returns-as-cavaliers-host-wizards/
7624,Cleveland Cavaliers coach Tyronn Lue to return vs. Washington Wizards tonight,"April 5, 2018",http://global.nba.com/news/cleveland-cavaliers-coach-tyronn-lue-to-return-vs-washington-wizards-tonight/
7625,Dirk Nowitzki undergoes ankle surgery,"April 5, 2018",http://global.nba.com/news/dirk-nowitzki-undergoes-ankle-surgery/
7626,Damian Lillard unlikely to play vs. Rockets,"April 5, 2018",http://global.nba.com/news/damian-lillard-unlikely-to-play-vs-rockets/
7627,"Kuzma scores 30, Lakers beat Spurs 122-112 in overtime","April 5, 2018",http://global.nba.com/news/kuzma-scores-30-lakers-beat-spurs-122-112-in-overtime/
7628,DeRozan scores 16 as Raptors beat Celtics to increase Eastern Conference lead,"April 4, 2018",http://global.nba.com/news/derozan-scores-16-as-raptors-beat-celtics-to-increase-eastern-conference-lead/
7629,"Moore, Davis prove to be dynamic duo for Pels against Grizzlies","April 4, 2018",http://global.nba.com/news/moore-davis-prove-to-be-dynamic-duo-for-pels-against-grizzlies/
7630,Olynyk’s hot shooting powers Heat past Hawks,"April 4, 2018",http://global.nba.com/news/olynyks-hot-shooting-powers-heat-past-hawks/
7631,"Jamel Artris has career-high 18, Magic hold off Mavs 105-100","April 4, 2018",http://global.nba.com/news/jamel-artris-has-career-high-18-magic-hold-off-mavs-105-100/
7632,"76ers win 12th straight, eliminate Pistons 115-108","April 4, 2018",http://global.nba.com/news/76ers-win-12th-straight-eliminate-pistons-115-108/
7633,Timberwolves’ Jimmy Butler says he is closing in on return,"April 4, 2018",http://global.nba.com/news/timberwolves-jimmy-butler-says-he-is-closing-in-on-return/
7634,Blogtable: Who are your top three candidates for Kia Sixth Man?,"April 4, 2018",http://global.nba.com/news/blogtable-who-are-your-top-three-candidates-for-kia-sixth-man/
7635,Blogtable: Which non-playoff team has brightest future next season?,"April 4, 2018",http://global.nba.com/news/blogtable-which-non-playoff-team-has-brightest-future-next-season/
7636,Spurs visit Lakers on second night of back-to-back,"April 4, 2018",http://global.nba.com/news/spurs-visit-lakers-on-second-night-of-back-to-back/
7637,"Celtics, Raptors jockeying for top seed heading into final week","April 4, 2018",http://global.nba.com/news/celtics-raptors-jockeying-for-top-seed-heading-into-final-week/
7638,"76ers, Pistons match up without injured frontcourt players","April 4, 2018",http://global.nba.com/news/76ers-pistons-match-up-without-injured-frontcourt-players/
7639,Lou Williams nets 15 in 4th Quarter to give Clippers big win over Spurs,"April 4, 2018",http://global.nba.com/news/lou-williams-nets-15-in-4th-quarter-to-give-clippers-big-win-over-spurs/
7640,Jokic scores 30 to lead Nuggets over Pacers,"April 4, 2018",http://global.nba.com/news/jokic-scores-30-to-lead-nuggets-over-pacers/
7641,Mavs top playoff-bound Trail Blazers 105-99,"April 4, 2018",http://global.nba.com/news/mavs-top-playoff-bound-trail-blazers-105-99/
7642,Warriors hold off Thunder despite Russ’ 44 points,"April 4, 2018",http://global.nba.com/news/warriors-hold-off-thunder-despite-russ-44-points/
7643,"Bucks inch closer to playoff spot, beat short-handed Celtics","April 3, 2018",http://global.nba.com/news/bucks-inch-closer-to-playoff-spot-beat-short-handed-celtics/
7644,Heat edge Hawks to clinch playoff berth,"April 3, 2018",http://global.nba.com/news/heat-edge-hawks-to-clinch-playoff-berth/
7645,Harden’s near triple-double propels Rockets over Wizards,"April 3, 2018",http://global.nba.com/news/hardens-near-triple-double-propels-rockets-over-wizards/
7646,LeBron scores 27 as Cavs down East-leading Raptors,"April 3, 2018",http://global.nba.com/news/lebron-scores-27-as-cavs-down-east-leading-raptors/
7647,Spurs look to knock Clippers further away from playoff contention,"April 3, 2018",http://global.nba.com/news/spurs-look-to-knock-clippers-further-away-from-playoff-contention/
7648,"Warriors, Thunder meet for final time in regular season","April 3, 2018",http://global.nba.com/news/warriors-thunder-meet-for-final-time-in-regular-season/
7649,"After loss in San Antonio, Rockets look to reclaim form vs. Wizards","April 3, 2018",http://global.nba.com/news/after-loss-in-san-antonio-rockets-look-to-reclaim-form-vs-wizards/
7650,Cavaliers Face Another Key Test Against East-Leading Raptors,"April 3, 2018",http://global.nba.com/news/cavaliers-face-another-key-test-against-east-leading-raptors/
7651,Ben Simmons growing as vocal leader for Philadelphia 76ers,"April 3, 2018",http://global.nba.com/news/ben-simmons-growing-as-vocal-leader-for-philadelphia-76ers/
7652,"Damian Lillard, Victor Oladipo named NBA Players of the Week","April 2, 2018",http://global.nba.com/news/damian-lillard-victor-oladipo-named-nba-players-of-the-week/
7653,Week 25 Power Rankings: Celtics make things interesting atop East,"April 2, 2018",http://global.nba.com/news/week-25-power-rankings-celtics-make-things-interesting-atop-east/
7654,Bucks sign guard Brandon Jennings to multi-year contract,"April 2, 2018",http://global.nba.com/news/bucks-sign-guard-brandon-jennings-to-multi-year-contract/
7655,Warriors swingman Patrick McCaw released from hospital after scary fall,"April 2, 2018",http://global.nba.com/news/warriors-swingman-patrick-mccaw-released-from-hospital-after-scary-fall/
7656,"Once again, Rockets set single-season record for most 3-pointers","April 2, 2018",http://global.nba.com/news/once-again-rockets-set-single-season-record-for-most-3-pointers/
7657,D’Antoni: Rockets need rhythm more than rest as season ends,"April 2, 2018",http://global.nba.com/news/dantoni-rockets-need-rhythm-more-than-rest-as-season-ends/
7658,"Trail Blazers clinch playoff spot, then beat Grizzlies 113-98","April 1, 2018",http://global.nba.com/news/blazers-clinch-playoff-spot-then-beat-grizzlies-113-98/
7659,"Nuggets rally in last minute of 4th, beat Bucks in OT","April 1, 2018",http://global.nba.com/news/nuggets-rally-in-last-minute-of-4th-beat-bucks-in-ot/
7660,"Durant, Thompson power Warriors past Suns","April 1, 2018",http://global.nba.com/news/durant-thompson-power-warriors-past-suns/
7661,"Westbrook gets triple-double, Thunder beat Pelicans 109-104","April 1, 2018",http://global.nba.com/news/westbrook-gets-triple-double-thunder-beat-pelicans-109-104/
7662,"Rubio scores 23 points as Jazz beat Timberwolves, 121-97","April 1, 2018",http://global.nba.com/news/rubio-scores-23-points-as-jazz-beat-timberwolves-121-97/
7663,LeBron’s triple-double helps Cavs down Mavericks,"April 1, 2018",http://global.nba.com/news/lebrons-triple-double-helps-cavs-down-mavericks/
7664,"Jackson, Johnson lead Pistons to 108-96 win over Nets","April 1, 2018",http://global.nba.com/news/jackson-johnson-lead-pistons-to-108-96-win-over-nets/
7665,"Aldridge, Rudy Gay help Spurs end Rockets’ winning streak","April 1, 2018",http://global.nba.com/news/aldridge-gay-help-spurs-end-rockets-winning-streak/
7666,Pacers take down Clippers 111-104 for fifth straight win,"April 1, 2018",http://global.nba.com/news/pacers-take-down-clippers-111-104-for-fifth-straight-win/
7667,"Markkanen, hot-shooting Bulls top playoff-bound Wizards","April 1, 2018",http://global.nba.com/news/markkanen-hot-shooting-bulls-top-playoff-bound-wizards/
7668,"Simmons’ 20 points, 15 assists help Sixers beat Hornets 119-102","April 1, 2018",http://global.nba.com/news/simmons-20-points-15-assists-help-sixers-beat-hornets-119-102/
7669,What advice does NBA Champion Ron Harper have for the Toronto Raptors?,"April 1, 2018",http://global.nba.com/news/what-advice-does-nba-champion-ron-harper-have-for-the-toronto-raptors/
7670,Nuggets desperate for victory as they host Milwaukee,"April 1, 2018",http://global.nba.com/news/nuggets-desperate-for-victory-as-they-host-milwaukee/
7671,Thunder and Pelicans get together for pivotal meeting,"April 1, 2018",http://global.nba.com/news/thunder-and-pelicans-get-together-for-pivotal-meeting/
7672,76ers take nine-game winning streak into matchup with Hornets,"April 1, 2018",http://global.nba.com/news/76ers-take-nine-game-winning-streak-into-matchup-with-hornets/
7673,"Aiming to remain in 4th place, Spurs host red-hot Rockets","April 1, 2018",http://global.nba.com/news/aiming-to-remain-in-4th-place-spurs-host-red-hot-rockets/
7674,Win $1 Million with the perfect NBA Playoffs Bracket!,"April 1, 2018",http://global.nba.com/news/win-1-million-with-the-perfect-nba-playoffs-bracket/
7675,Warriors guard Patrick McCaw wheeled off on stretcher after scary fall,"April 1, 2018",http://global.nba.com/news/warriors-guard-patrick-mccaw-wheeled-off-on-stretcher-after-scary-fall/
7676,"Nets deny Heat a clincher, beat Miami in OT","March 31, 2018",http://global.nba.com/news/nets-deny-heat-a-clincher-beat-miami-in-ot/
7677,Tatum scores 25 Celtics beat East-leading Raptors 110-99,"March 31, 2018",http://global.nba.com/news/tatum-scores-25-celtics-beat-east-leading-raptors-110-99/
7678,Drummond has another big performance to push Pistons past Knicks,"March 31, 2018",http://global.nba.com/news/drummond-has-another-big-performance-pistons-beat-knicks-115-109/
7679,Report: Spurs’ Kawhi Leonard in New York for more rehab,"March 31, 2018",http://global.nba.com/news/report-spurs-kawhi-leonard-in-new-york-for-more-rehab/
7680,All-Star John Wall returns as Wizards beat Hornets,"March 31, 2018",http://global.nba.com/news/all-star-john-wall-returns-as-wizards-beat-hornets/
7681,"Allen, Kidd and Nash headline 2018 Basketball Hall of Fame Class","March 31, 2018",http://global.nba.com/news/allen-kidd-and-nash-headline-basketball-hall-of-fame-class-of-2018/
7682,Warriors visit Kings looking to snap three-game losing skid,"March 31, 2018",http://global.nba.com/news/warriors-visit-kings-looking-to-snap-three-game-losing-skid/
7683,Celtics aim to gain ground on Raptors in matchup of East’s elite,"March 31, 2018",http://global.nba.com/news/celtics-aim-to-gain-ground-on-raptors-in-matchup-of-easts-elite/
7684,"Slumping Wizards return home to face Walker, Hornets","March 31, 2018",http://global.nba.com/news/slumping-wizards-return-home-to-face-walker-hornets/
7685,Warriors guard Klay Thompson could return Saturday vs. Kings,"March 31, 2018",http://global.nba.com/news/warriors-guard-klay-thompson-could-return-saturday-vs-kings/
